,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
183,203476,76,6.4,0.9,4.1,0.6,0.5,0.8,0.83,0.501,0.339,1.4,5.0,0.7,13.6,-1.5
184,1628960,38,5.6,0.7,0.6,0.2,0.2,0.9,0.75,0.376,0.323,1.6,4.7,2.6,11.0,-3.1
185,202328,43,5.3,0.6,4.0,0.3,0.2,0.7,0.625,0.487,0.2,1.7,4.4,0.1,11.2,-1.7
186,1627824,41,2.3,0.4,1.3,0.2,0.2,0.4,0.682,0.455,0.321,0.5,1.9,0.7,6.1,-0.4
187,1628977,51,3.7,0.3,1.9,0.4,0.2,0.5,0.61,0.455,0.167,1.2,3.2,0.5,10.3,-1.5
188,203084,77,16.4,1.5,4.7,0.6,0.2,1.3,0.824,0.42,0.395,3.6,13.3,5.7,32.9,-0.7
189,1628385,58,7.0,1.5,3.8,0.5,0.4,1.3,0.637,0.503,0.0,1.6,6.0,0.1,14.1,-1.8
190,202355,72,12.3,0.8,11.3,0.6,1.9,1.3,0.449,0.571,0.125,3.4,9.4,0.2,23.3,0.3
191,1629312,5,1.8,0.4,1.0,0.2,0.0,0.2,0.0,0.4,0.2,0.4,2.0,1.0,8.0,-4.6
192,1627740,19,6.0,0.8,3.5,0.4,0.1,0.5,0.76,0.411,0.447,1.3,5.0,2.0,13.6,-0.5
193,203546,60,6.7,1.6,1.5,0.4,0.1,1.0,0.892,0.394,0.327,0.6,6.4,3.4,16.2,-0.9
194,101133,34,4.1,0.7,3.8,0.7,0.5,0.6,0.689,0.452,0.188,1.8,3.1,0.5,14.6,-1.0
195,1628387,3,0.0,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0,2.1,-0.7
196,202697,62,7.5,1.8,3.0,1.0,0.4,0.8,0.8,0.374,0.348,0.7,7.2,4.4,23.9,-0.7
197,1629067,22,0.9,0.7,1.1,0.4,0.2,0.3,0.6,0.152,0.0,0.7,1.5,0.4,5.5,0.6
198,1629353,5,3.0,0.0,2.2,0.2,0.0,0.0,0.0,0.286,0.273,0.0,4.2,2.2,11.3,-4.4
199,1628515,39,3.5,2.2,1.9,0.3,0.1,0.8,0.577,0.399,0.324,0.7,3.5,0.9,14.3,0.5
200,203477,30,6.0,2.8,1.9,0.5,0.1,1.2,0.792,0.39,0.354,0.8,5.5,3.2,20.9,-5.8
201,1628392,28,1.9,0.5,1.7,0.3,0.4,0.5,0.786,0.488,0.333,0.5,1.5,0.2,7.9,1.4
202,1628439,3,4.0,0.7,2.3,0.3,1.0,0.3,0.8,0.5,0.0,1.7,2.7,0.0,10.8,-0.7
203,202738,12,8.1,1.9,1.1,0.4,0.1,1.5,0.63,0.343,0.279,2.3,8.3,3.6,15.1,-1.8
204,202397,56,8.9,3.6,2.6,0.5,0.2,1.1,0.758,0.419,0.326,1.1,8.7,2.4,22.3,1.5
205,1628397,49,5.8,1.1,4.2,0.3,0.3,0.7,0.71,0.547,0.2,1.4,4.3,0.3,14.7,-1.9
206,1627826,59,8.9,1.1,6.1,0.2,0.9,1.2,0.802,0.559,0.0,2.1,6.4,0.0,17.6,0.7
207,200826,38,10.9,5.6,2.5,0.6,0.0,1.9,0.705,0.418,0.297,2.1,10.1,3.4,19.8,1.5
208,1629122,2,3.0,1.0,1.5,0.0,0.0,0.0,0.0,0.333,0.0,0.0,4.5,2.0,8.4,0.5
209,200755,76,18.1,2.7,2.4,0.4,0.2,1.3,0.894,0.44,0.397,3.4,13.5,8.0,31.3,4.0
210,2747,11,6.7,1.9,1.6,1.0,0.3,1.0,0.8,0.342,0.308,0.9,7.2,3.5,20.2,-1.3
